country,year,continent,life_expectancy,population,co2_emissions,electric_power_consumption,forest_area,individuals_using_the_internet,military_expenditure,people_practicing_open_defecation,people_using_at_least_basic_drinking_water_services,beer_consumption_per_capita
Lithuania,2008,Europe,71.81219512,3198231,4.083507545,3564.206785,34.14439569,55.22,1.131608552,0,93.33644969,4.93228
Lithuania,2009,Europe,72.91463415,3162916,3.695956383,3733.626495,34.38372557,59.76,1.082803783,0,93.79765577,4.95598
Lithuania,2010,Europe,73.26829268,3097282,4.068083042,3622.290317,34.62305544,62.12,0.878659092,0,94.24874381,5.46
Lithuania,2011,Europe,73.56341463,3028115,3.913325743,3470.78503,34.67785685,63.6399774,0.790700848,0,94.70960879,5.79
Lithuania,2012,Europe,73.86341463,2987773,3.992940664,3529.918778,34.73210582,67.22998933,0.76526581,0,95.1863939,5.64
Lithuania,2013,Europe,73.91463415,2957689,3.830693465,3607.703798,34.78579976,68.4529,0.762907482,0,95.66101793,5.32
Lithuania,2014,Europe,74.51707317,2932367,3.703492659,3663.671197,34.85395052,72.13,0.879596258,0,96.13359828,5.46
Lithuania,2015,Europe,74.32195122,2904910,3.810789214,3821.14517,34.90822027,71.37805901,1.137748174,0,96.60413858,5.36
Lithuania,2016,Europe,74.67073171,2868231,3.905926684,,34.96056959,74.37664556,1.477505872,0,97.07374491,5.13
Lithuania,2017,Europe,75.4804878,2828403,3.967680702,,35.05691161,77.61525651,1.712070468,0,97.54206645,4.79
Lithuania,2018,Europe,75.6804878,2801543,4.159315063,,35.0950024,79.72258277,1.966374947,0,97.99053209,4.59
Lithuania,2019,Europe,76.28292683,2794137,4.200151961,,35.13254551,81.58186838,1.997619057,0,98.00147289,4.61
Lithuania,2020,Europe,74.97804878,2794885,4.184000415,,35.14851485,83.05554724,2.069537186,0,98.0133505,
Luxembourg,2000,Europe,77.87317073,436300,19.61952785,14990.41756,33.67696527,22.88732797,0.602874795,0,100.0000035,4.73558
Luxembourg,2001,Europe,77.82439024,441525,20.65568201,15668.11827,33.75465146,36.16342251,0.753493785,0,99.99999827,4.535
Luxembourg,2002,Europe,77.96585366,446175,22.0093006,15616.32977,33.83233766,39.84,0.649539259,0,99.99999656,4.46
Luxembourg,2003,Europe,77.72682927,451630,22.67342686,15980.2768,33.91002385,54.55,0.67206893,0,100.0000009,4.36
Luxembourg,2004,Europe,79.12195122,458095,25.45323535,16258.88449,33.98771004,65.88,0.676557871,0,100.0000025,4.265
Luxembourg,2005,Europe,79.43170732,465158,25.60420297,16300.11242,34.06539624,70,0.65265805,0,99.99999917,4.46642
Luxembourg,2006,Europe,79.28780488,472637,24.79704354,15644.14672,34.14308243,72.51,0.582694649,0,100.0000008,4.56687
Luxembourg,2007,Europe,79.38292683,479993,23.14617017,16456.60412,34.22076863,78.92,0.61818874,0,100.0000016,4.40697
Luxembourg,2008,Europe,80.53902439,488650,22.55192972,16352.3218,34.29845482,82.23,0.434663387,0,100.0000024,4.26694
Luxembourg,2009,Europe,80.63658537,497783,20.97299341,15937.78778,34.37614102,87.31,0.420933763,0,100.0000008,4.29561
Luxembourg,2010,Europe,80.63170732,506953,21.7574405,14425.96473,34.45382721,90.62,0.559773079,0,99.999997,4.19
Luxembourg,2011,Europe,80.98780488,518347,21.02838372,16829.96254,34.45382721,90.02985856,0.460072835,0,100.0000015,4.06
Luxembourg,2012,Europe,81.39268293,530946,20.13387346,15586.08423,34.45382721,91.94992374,0.428237495,0,99.98720119,4.08
Luxembourg,2013,Europe,81.8,543360,18.68006408,14703.94353,34.45382721,93.7765,0.441622697,0,99.96524385,3.84
Luxembourg,2014,Europe,82.22926829,556319,17.34616222,14193.16843,34.45382721,94.67,0.452273518,0,99.94460424,4.07
Luxembourg,2015,Europe,82.29268293,569604,16.02867977,13914.67845,34.45382721,96.37671417,0.499754077,0,99.92517066,4.02
Luxembourg,2016,Europe,82.68536585,582014,15.19877529,,34.45382721,98.13669867,0.378949157,0,99.90687371,3.99
Luxembourg,2017,Europe,82.09512195,596336,15.1030627,,34.45382721,97.36296032,0.495110917,0,99.88960731,3.98
Luxembourg,2018,Europe,82.29512195,607950,15.33152397,,34.45382721,97.06129871,0.500655643,0,99.87330423,4.05
Luxembourg,2019,Europe,82.63902439,620001,15.3230398,,34.45382721,97.12063569,0.546705763,0,99.87670462,4.04
Luxembourg,2020,Europe,82.14390244,630419,12.45695323,,34.45382721,98.45962893,0.575786226,0,99.87993712,
Malaysia,2000,Asia,72.594,23194252,5.361673228,2648.127801,59.9341044,21.38473116,1.634675548,1.605168748,96.87855801,0.44998
Malaysia,2001,Asia,72.782,23709115,5.460347212,2747.059918,59.70774616,26.6959725,2.084922812,1.484796873,96.93866167,0.41799
Malaysia,2002,Asia,72.976,24208391,5.633584028,2758.348424,59.48138792,32.33820434,2.219131397,1.367790201,96.94078728,0.41248
Malaysia,2003,Asia,73.17,24698821,5.850077034,2820.55094,59.25502968,34.97115234,2.614806731,1.254069781,96.944792,0.40926
Malaysia,2004,Asia,73.364,25190647,6.282887624,2914.673538,59.02867144,42.25226563,2.263061968,1.14358717,96.9506303,0.40988
Malaysia,2005,Asia,73.555,25690615,6.51677658,2984.361616,58.80231319,48.62917025,2.173929041,1.036380441,96.95799742,0.37979
Malaysia,2006,Asia,73.744,26201954,6.64454285,2873.734241,58.57595495,51.63798899,2.007597401,0.93232095,96.96703942,0.34408
Malaysia,2007,Asia,73.931,26720367,7.108435391,3065.572896,58.34959671,55.7,1.958502533,0.831373621,96.97763213,0.34341
Malaysia,2008,Asia,74.118,27236003,7.450065403,3272.896663,58.12323847,55.8,1.824843765,0.733479887,96.98974155,0.3785
Malaysia,2009,Asia,74.305,27735038,6.559572504,3286.091575,57.89688023,55.9,1.871486944,0.63862707,97.00307699,0.37267
Malaysia,2010,Asia,74.493,28208028,7.097979384,3942.089425,57.67052199,56.3,1.490210106,0.54671473,97.01774688,0.38
Malaysia,2011,Asia,74.683,28650962,7.07620238,4145.521977,57.98497641,61,1.552853134,0.374551377,97.02388737,0.39
Malaysia,2012,Asia,74.877,29068189,7.080248362,4102.619661,58.29943083,65.8,1.413330707,0.311867654,97.02948545,0.41
Malaysia,2013,Asia,75.072,29468923,7.589690457,4338.557177,58.61388525,57.05751226,1.499295799,0.304499793,97.0360237,0.4
Malaysia,2014,Asia,75.268,29866606,7.923564998,4520.355223,58.92833967,63.66542588,1.434733015,0.297221982,97.04368392,0.4
Malaysia,2015,Asia,75.461,30270965,7.814088295,4651.951414,59.2427941,71.06406781,1.503898666,0.290067877,97.05220256,0.4
Malaysia,2016,Asia,75.289,31526418,7.348421251,,58.78752093,78.78830993,1.384334794,0.347645025,97.06169882,0.45
Malaysia,2017,Asia,75.476,31975806,7.039825673,,58.63488054,80.14047901,1.100334607,0,97.07118427,0.48
Malaysia,2018,Asia,75.644,32399271,7.452371382,,58.48224015,81.20104862,0.960308762,0,97.08076703,0.48
Malaysia,2019,Asia,75.76,32804020,7.464999716,,58.32959976,84.18714501,0.894622792,0,97.09036742,0.48
Malaysia,2020,Asia,75.938,33199993,7.383715412,,58.17695937,89.55501192,1.002004824,0,97.09991057,
Malta,2000,Europe,78.34878049,390087,5.46032039,4197.864688,1.09375,13.11370871,0.625517349,0,100.0000034,2.88013
Malta,2001,Europe,78.84390244,393028,6.335426484,4311.858637,1.09375,17.87784832,0.666917449,0,100.0000024,2.77246
Malta,2002,Europe,78.73902439,395969,5.859044353,4292.315051,1.09375,28.92,0.635846067,0,99.99999713,2.66618
Malta,2003,Europe,78.54634146,398582,6.548213153,4500.3523,1.09375,31.64,0.630122909,0,99.99999905,1.87546
Malta,2004,Europe,79.25365854,401268,6.479459874,4872.272205,1.09375,34.62,0.670530017,0,100.0000009,1.90131
Malta,2005,Europe,79.3,403834,6.512577233,4797.292583,1.09375,41.24,0.821184952,0,100.0000033,1.74813
Malta,2006,Europe,79.43902439,405308,6.538237823,4912.90976,1.09375,40.41,0.655095803,0,100.0000005,2.19888
Malta,2007,Europe,79.79268293,406724,6.687581821,4897.510042,1.09375,46.9,0.617690722,0,99.99999719,2.77303
Malta,2008,Europe,79.63658537,409379,6.644209959,4873.083467,1.09375,50.08,0.616369199,0,100.0000014,2.77167
Malta,2009,Europe,80.24146341,412477,6.085187757,4836.593963,1.09375,58.86,0.679751022,0,99.99999907,2.77145
Malta,2010,Europe,81.39756098,414508,6.248371356,4434.186633,1.09375,63,0.650590926,0,99.99999678,2.78
Malta,2011,Europe,80.74634146,416268,6.173907034,4767.097378,1.09375,68.01982379,0.580640239,0,100,2.77
Malta,2012,Europe,80.74634146,420028,6.475758827,4867.0568,1.09375,68.19987429,0.527587899,0,100.0000009,2.77
Malta,2013,Europe,81.74634146,425967,5.563811012,5002.047483,1.09375,68.9138,0.509947595,0,100.0000027,2.76
Malta,2014,Europe,82.04634146,434558,5.430805313,4915.873765,1.09375,73.17,0.48676155,0,100.0000013,2.76
Malta,2015,Europe,81.89756098,445053,3.729892769,4924.544019,1.09375,75.96001898,0.467203717,0,100,2.76
Malta,2016,Europe,82.45365854,455356,2.969764316,,1.1875,78.0751488,0.511888844,0,100,2.77
Malta,2017,Europe,82.34634146,467999,3.250434296,,1.3125,81.01191108,0.479625798,0,100,2.78
Malta,2018,Europe,82.44878049,484630,3.203474816,,1.4375,81.65804429,0.437444775,0,100,2.8
Malta,2019,Europe,82.85853659,504062,3.290468236,,1.4375,85.77859638,0.50568052,0,100,2.8
Malta,2020,Europe,82.34878049,515332,3.125557893,,1.4375,86.85876183,0.575051756,0,100,
Mauritius,2000,Africa,71.66341463,1186873,2.047396815,1226.955237,20.65517241,7.281535115,0.200718816,0.086215642,99.27977595,2.21049
Mauritius,2001,Africa,71.76585366,1196287,2.148313908,1363.24611,20.48078818,8.780904019,0.194580389,0.090131949,99.32417949,2.14961
Mauritius,2002,Africa,71.96585366,1204621,2.16665648,1453.664547,20.30640394,10.25262467,0.196270034,0.094075454,99.36869528,1.91991
Mauritius,2003,Africa,72.11707317,1213370,2.266415026,1473.492493,20.1320197,12.1871062,0.187102774,0.098045736,99.4133417,2.00139
Mauritius,2004,Africa,72.26585366,1221003,2.268626679,1561.765991,19.95763547,13.68908859,0.16621685,0.0810608,99.4581087,1.98666
Mauritius,2005,Africa,72.43219512,1228254,2.409925014,1614.246648,19.78325123,15.17222875,0.167769654,0.08640073,99.5030092,1.9623
Mauritius,2006,Africa,72.43219512,1233996,2.674238776,1683.690833,19.608867,16.7,0.160651037,0.091762123,99.54802929,1.81425
Mauritius,2007,Africa,72.57073171,1239630,2.742753963,1743.117482,19.43448276,20.22,0.142725039,0.0971419,99.59317929,1.7924
Mauritius,2008,Africa,72.57073171,1244121,2.789117802,1816.671103,19.26009852,21.81,0.155952071,0.102543328,99.63844997,1.56418
Mauritius,2009,Africa,72.88243902,1247429,2.741639064,1881.649775,19.08571429,22.51,0.167777184,0.107962955,99.68384945,1.9757
Mauritius,2010,Africa,72.96731707,1250400,2.927063408,1907.12257,18.91133005,28.33,0.148690555,0.113402472,99.72937337,1.8
Mauritius,2011,Africa,73.26682927,1252404,2.906410475,1995.361484,18.90246305,34.95,0.152035252,0.118861861,99.77502176,1.95
Mauritius,2012,Africa,73.86341463,1255882,2.970024269,2025.704166,18.89359606,35.42,0.142794401,0.124343256,99.8207931,1.84
Mauritius,2013,Africa,74.01707317,1258653,3.034990528,2075.035712,18.88472906,40.11682514,0.191274366,0.129840298,99.8666919,1.85
Mauritius,2014,Africa,74.19439024,1260934,3.132598572,2148.328411,18.87586207,44.80327537,0.154210303,0.130085497,99.86658686,1.68
Mauritius,2015,Africa,74.35317073,1262605,3.136372847,2182.509156,18.86699507,50.13931848,0.146135699,0.130330695,99.86648182,1.41
Mauritius,2016,Africa,74.39487805,1263747,3.193281567,,19.17376064,52.19132594,0.174701756,0.194396863,99.85815809,1.83
Mauritius,2017,Africa,74.51463415,1264887,3.30021575,,19.35403105,55.4032403,0.165376295,0.202484317,99.89277812,1.85
Mauritius,2018,Africa,74.41634146,1265577,3.26641524,,19.37406109,58.5961697,0.1563853,0,99.92746315,1.94
Mauritius,2019,Africa,74.23585366,1265985,3.296800515,,19.39409114,61.72995515,0.148796738,0,99.96219872,1.94
Mauritius,2020,Africa,74.17707317,1266014,2.938514108,,19.41412118,64.88490358,0.161615351,0,99.99580024,
Mexico,2000,North_America,74.34,98899845,3.83397972,1689.186018,35.17649631,5.081384153,0.44604782,9.508084306,89.9520067,3.76052
Mexico,2001,North_America,74.658,100298152,3.777038684,1800.467938,35.10252116,7.038023117,0.442657004,8.973157491,90.59062785,3.73697
Mexico,2002,North_America,74.922,101684764,3.79604559,1834.151441,35.028546,11.9,0.421606002,8.446025292,91.22439328,3.68658
Mexico,2003,North_America,75.118,103081020,3.925940997,1843.963566,34.95457085,12.9,0.405916547,7.926587122,91.85330186,3.77049
Mexico,2004,North_America,75.243,104514934,3.962113262,2001.018228,34.88059569,14.1,0.364898723,7.414562202,92.47751433,3.79616
Mexico,2005,North_America,75.3,106005199,4.077064206,1927.073886,34.80662054,17.21,0.355958931,6.910224385,93.09668937,3.88976
Mexico,2006,North_America,75.296,107560155,4.167900165,1996.392649,34.73264539,19.52,0.311171936,6.413280454,93.71099729,4.00745
Mexico,2007,North_America,75.255,109170503,4.187211587,2020.952833,34.65867023,20.81,0.401163918,5.923779375,94.32032157,3.76022
Mexico,2008,North_America,75.194,110815272,4.146991471,2047.531099,34.58469508,21.71,0.390513227,5.441312933,94.90809059,3.67576
Mexico,2009,North_America,75.128,112463886,3.986790881,2046.69443,34.51071993,26.34,0.501556275,4.966066408,95.36710258,3.83112
Mexico,2010,North_America,75.065,114092961,4.056954882,1995.298295,34.43674477,31.05,0.452734493,4.497791888,95.82133427,3.53
Mexico,2011,North_America,75.011,115695468,4.134993377,2018.827437,34.37373904,37.17629541,0.465777803,4.035972895,96.27120298,3.53
Mexico,2012,North_America,74.966,117274156,4.147972825,2216.906197,34.3107333,39.75,0.475987281,3.58092129,96.71644433,3.41
Mexico,2013,North_America,74.93,118827158,4.003630132,2253.514406,34.24772757,43.46,0.507919455,3.132406947,97.15725463,3.28
Mexico,2014,North_America,74.908,120355137,3.840633659,2144.08898,34.18472183,44.39,0.513829957,2.69042959,97.5936259,3.38
Mexico,2015,North_America,74.904,121858251,3.870316544,2157.323788,34.12171609,57.43104299,0.466676122,2.255108509,98.02544354,3.59
Mexico,2016,North_America,74.412,121519221,3.920323024,,34.05599424,59.540446,0.495064414,2.046259134,98.04274749,3.72
Mexico,2017,North_America,74.138,122839258,3.862759412,,33.99026724,53.03178861,0.436510296,1.655724935,98.40401993,3.72
Mexico,2018,North_America,74.015,124013861,3.587489305,,33.92454024,56.6595668,0.477494205,1.271063253,98.76154546,3.72
Mexico,2019,North_America,74.202,125085311,3.612165141,,33.85881839,69.63210927,0.523424227,0.892243801,99.11535302,3.72
Mexico,2020,North_America,70.133,125998302,3.040766375,,33.79309139,71.49017499,0.737796051,0.519236599,99.36870453,
Moldova,2000,Europe,67.006,2923783,2.294971959,2169.138164,10.47445255,1.282846417,0.387282499,0,83.12126108,0.46957
Moldova,2001,Europe,67.185,2917252,2.406374218,2039.13902,10.56599757,1.487812952,0.402592317,0.009301833,83.41940115,0.61977
Moldova,2002,Europe,67.362,2910504,2.466926631,2246.292058,10.65754258,3.787242799,0.419846587,0.018737,83.72166774,0.81717
Moldova,2003,Europe,67.521,2902320,2.677168603,2330.867781,10.75235777,7.407544584,0.416381264,0.0283055,84.02806682,1.00132
Moldova,2004,Europe,67.665,2895147,2.687255676,2616.527468,10.8406326,10.62939084,0.360979037,0.038006666,84.33879642,1.27439
Moldova,2005,Europe,67.82,2888111,2.832301219,2440.981408,10.92885375,14.63027046,0.400235112,0.047687503,84.68893294,1.44781
Moldova,2006,Europe,68.022,2880095,2.770741944,2549.071002,11.02037093,19.62064771,0.482634466,0.057256002,85.07571151,1.67837
Moldova,2007,Europe,68.302,2873429,2.832852436,2696.438833,11.11188811,20.45,0.516193542,0.066834831,85.46295645,1.9169
Moldova,2008,Europe,68.671,2867964,2.841737072,2485.184078,11.20340529,23.39,0.608535617,0.076423998,85.85066363,1.95569
Moldova,2009,Europe,69.119,2864346,2.667275485,2524.787619,11.29492247,27.5,0.457886649,0.086023503,86.23883684,1.60413
Moldova,2010,Europe,69.616,2861487,2.900589865,2166.98681,11.40030441,32.3,0.262879175,0.095633329,86.62746665,1.65
Moldova,2011,Europe,70.119,2859833,2.916254254,2144.689107,11.47275495,38,0.2729496,0.105253503,87.01656786,1.83
Moldova,2012,Europe,70.581,2859458,2.846693444,1830.176797,11.54169203,43.37,0.274079917,0.114884004,87.40613134,1.95
Moldova,2013,Europe,70.968,2858692,2.51163813,1885.322323,11.60705596,60,0.281261546,0.124524829,87.79615744,1.78
Moldova,2014,Europe,71.267,2856950,2.698682174,1683.986942,11.67944039,67,0.289852609,0.134176007,88.18665603,1.62
Moldova,2015,Europe,71.478,2834530,2.829393394,1725.616479,11.75182482,69.00000447,0.297625495,0.134190001,88.5760319,1.52
Moldova,2016,Europe,69.917,2803186,2.904908914,,11.75486618,46.7,0.340329873,0.134140999,89.38346047,1.5
Moldova,2017,Europe,70.516,2755189,2.926840954,,11.75129219,49.9,0.319318626,0.134033664,89.81838971,1.51
Moldova,2018,Europe,70.492,2707203,3.160420552,,11.75297169,50.3,0.32637511,0.133865666,90.25597559,1.53
Moldova,2019,Europe,70.935,2664224,3.348667379,,11.75275726,57.76048611,0.355027517,0.133639328,90.69568696,1.53
